Abrangência;Localidade;Localidade;Casos Confirmados - Acumulado;Casos Confirmados - Novos;Casos Confirmados - Incremento;Casos Confirmados - Incidência*;Casos Confirmados - Em acompanhamento;Casos Confirmados - Recuperados;Óbitos Confirmados - Acumulado;Óbitos Confirmados - Novos;Óbitos Confirmados - Incremento;Óbitos Confirmados - Mortalidade*;Óbitos Confirmados - Letalidade
Município;210675;Miranda do Norte;1167;1;0.09;4111.91;0;0;29;0;0;102.18;2.49
Município;210680;Mirinzal;262;0;0;1751.1;0;0;17;0;0;113.62;6.49
Município;210690;Monção;2240;5;0.22;6699.77;0;0;38;0;0;113.66;1.7
Município;210700;Montes Altos;772;0;0;8427.95;0;0;10;0;0;109.17;1.3
Município;210710;Morros;334;6;1.83;1718.73;0;0;15;0;0;77.19;4.49
Município;210720;Nina Rodrigues;830;0;0;5742.36;0;0;15;0;0;103.78;1.81
Município;210725;Nova Colinas;347;2;0.58;6445.02;0;0;5;0;0;92.87;1.44
Município;210730;Nova Iorque;113;1;0.89;2412.98;0;0;3;1;50;64.06;2.65
Município;210735;Nova Olinda do Maranhão;478;8;1.7;2284.02;0;0;12;0;0;57.34;2.51
Município;210740;Olho d'Água das Cunhãs;816;0;0;4183.54;0;0;23;0;0;117.92;2.82
Município;210745;Olinda Nova do Maranhão;756;0;0;5142.51;0;0;12;0;0;81.63;1.59
Município;210750;Paço do Lumiar;879;28;3.29;719.33;0;0;206;1;0.49;168.58;23.44
Município;210760;Palmeirândia;182;0;0;922.83;0;0;11;0;0;55.78;6.04
Município;210770;Paraibano;977;0;0;4568.41;0;0;27;0;0;126.25;2.76
Município;210780;Parnarama;1184;46;4.04;3391.87;0;0;25;0;0;71.62;2.11
Município;210790;Passagem Franca;1307;0;0;6872.08;0;0;30;0;0;157.74;2.3
Município;210800;Pastos Bons;771;0;0;3959.53;0;0;15;0;0;77.03;1.95
Município;210805;Paulino Neves;216;1;0.47;1347.05;0;0;4;1;33.33;24.95;1.85
Município;210810;Paulo Ramos;1063;0;0;5052.28;0;0;32;0;0;152.09;3.01
Município;210820;Pedreiras;4063;17;0.42;10357.13;0;0;65;0;0;165.69;1.6
Município;210825;Pedro do Rosário;113;0;0;449.41;0;0;8;0;0;31.82;7.08
Município;210830;Penalva;471;0;0;1224.33;0;0;12;0;0;31.19;2.55
Município;210840;Peri Mirim;287;0;0;2004.47;0;0;5;0;0;34.92;1.74
Município;210845;Peritoró;953;0;0;4108.47;0;0;9;0;0;38.8;0.94
Município;210850;Pindaré-Mirim;1539;0;0;4671.99;0;0;26;0;0;78.93;1.69
Município;210860;Pinheiro;2984;0;0;3578.5;0;0;98;0;0;117.52;3.28
